Date: 01-10-09

Time: 13:10:54



Exp. Conditions:

Cyclic voltammetry

Start potential (V) = .0000

First vertex potential (V) = 1.5000

Second vertex potential (V) = -.2979

Step potential (V) = .00244

Scan rate (V/s) = .15001

Equilibration time (s) = 1

Number of Data Points =  1474 



 Potential	  Scan 1   	  Scan 2   	  Scan 3   	  Scan 4   	  Scan 5   	  Scan 6   	  Scan 7   	  Scan 8   	  Scan 9   	  Scan 10   	  Scan 11   	  Scan 12   	  Scan 13   	  Scan 14   	  Scan 15   	  Scan 16   	  Scan 17   	  Scan 18   	  Scan 19   	  Scan 20   	

 -0.244141	-7.870483E-06	-7.302856E-06	-6.860352E-06	-6.579590E-06	-6.420898E-06	-6.408691E-06	-6.295776E-06	-6.170654E-06	-6.094360E-06	-6.030273E-06	-5.953979E-06	-5.923462E-06	-5.810547E-06	-5.792236E-06	-5.706787E-06	-5.667114E-06	-5.676270E-06	-5.624390E-06	-5.517578E-06	-5.447388E-06

 -0.246582	-7.897949E-06	-7.321167E-06	-6.869507E-06	-6.588745E-06	-6.423950E-06	-6.417847E-06	-6.298828E-06	-6.170654E-06	-6.094360E-06	-6.027222E-06	-5.947876E-06	-5.920410E-06	-5.807495E-06	-5.792236E-06	-5.703735E-06	-5.657959E-06	-5.673218E-06	-5.615234E-06	-5.508423E-06	-5.438232E-06

 -0.249023	-7.928467E-06	-7.336426E-06	-6.881714E-06	-6.594849E-06	-6.427002E-06	-6.417847E-06	-6.295776E-06	-6.176758E-06	-6.094360E-06	-6.030273E-06	-5.947876E-06	-5.920410E-06	-5.804443E-06	-5.792236E-06	-5.706787E-06	-5.654907E-06	-5.664063E-06	-5.642700E-06	-5.505371E-06	-5.441284E-06

 -0.251465	-7.955933E-06	-7.354736E-06	-6.884766E-06	-6.597900E-06	-6.433105E-06	-6.423950E-06	-6.295776E-06	-6.179810E-06	-6.097412E-06	-6.036377E-06	-5.944824E-06	-5.923462E-06	-5.801392E-06	-5.789185E-06	-5.700684E-06	-5.648804E-06	-5.654907E-06	-5.627441E-06	-5.508423E-06	-5.438232E-06

 -0.253906	-7.983398E-06	-7.363892E-06	-6.893921E-06	-6.607056E-06	-6.445313E-06	-6.427002E-06	-6.301880E-06	-6.176758E-06	-6.106567E-06	-6.036377E-06	-5.947876E-06	-5.923462E-06	-5.801392E-06	-5.786133E-06	-5.697632E-06	-5.648804E-06	-5.645752E-06	-5.615234E-06	-5.502319E-06	-5.435181E-06

 -0.256348	-8.007813E-06	-7.376099E-06	-6.906128E-06	-6.616211E-06	-6.457520E-06	-6.436157E-06	-6.307983E-06	-6.182861E-06	-6.103516E-06	-6.036377E-06	-5.950928E-06	-5.920410E-06	-5.801392E-06	-5.786133E-06	-5.694580E-06	-5.645752E-06	-5.639648E-06	-5.606079E-06	-5.502319E-06	-5.426025E-06

 -0.258789	-8.032227E-06	-7.388306E-06	-6.921387E-06	-6.631470E-06	-6.463623E-06	-6.448364E-06	-6.314087E-06	-6.182861E-06	-6.106567E-06	-6.036377E-06	-5.953979E-06	-5.917358E-06	-5.804443E-06	-5.786133E-06	-5.697632E-06	-5.645752E-06	-5.639648E-06	-5.593872E-06	-5.496216E-06	-5.426025E-06

 -0.261230	-8.065796E-06	-7.406616E-06	-6.933594E-06	-6.634521E-06	-6.469727E-06	-6.454468E-06	-6.320190E-06	-6.198120E-06	-6.106567E-06	-6.042480E-06	-5.953979E-06	-5.920410E-06	-5.801392E-06	-5.792236E-06	-5.700684E-06	-5.642700E-06	-5.639648E-06	-5.584717E-06	-5.490112E-06	-5.422974E-06

 -0.263672	-8.087158E-06	-7.421875E-06	-6.939697E-06	-6.646729E-06	-6.475830E-06	-6.469727E-06	-6.323242E-06	-6.204224E-06	-6.118774E-06	-6.045532E-06	-5.957031E-06	-5.923462E-06	-5.801392E-06	-5.792236E-06	-5.697632E-06	-5.639648E-06	-5.633545E-06	-5.587769E-06	-5.490112E-06	-5.426025E-06

 -0.266113	-8.111572E-06	-7.434082E-06	-6.948853E-06	-6.655884E-06	-6.484985E-06	-6.475830E-06	-6.323242E-06	-6.207275E-06	-6.124878E-06	-6.051636E-06	-5.957031E-06	-5.923462E-06	-5.798340E-06	-5.789185E-06	-5.697632E-06	-5.639648E-06	-5.624390E-06	-5.581665E-06	-5.493164E-06	-5.422974E-06

 -0.268555	-8.132935E-06	-7.446289E-06	-6.954956E-06	-6.668091E-06	-6.500244E-06	-6.491089E-06	-6.338501E-06	-6.213379E-06	-6.127930E-06	-6.051636E-06	-5.966187E-06	-5.926514E-06	-5.804443E-06	-5.789185E-06	-5.694580E-06	-5.642700E-06	-5.621338E-06	-5.578613E-06	-5.493164E-06	-5.422974E-06

 -0.270996	-8.157349E-06	-7.458496E-06	-6.970215E-06	-6.683350E-06	-6.515503E-06	-6.503296E-06	-6.344604E-06	-6.219482E-06	-6.127930E-06	-6.054688E-06	-5.972290E-06	-5.926514E-06	-5.807495E-06	-5.792236E-06	-5.703735E-06	-5.645752E-06	-5.621338E-06	-5.572510E-06	-5.490112E-06	-5.419922E-06

 -0.273438	-8.181763E-06	-7.476807E-06	-6.988525E-06	-6.692505E-06	-6.524658E-06	-6.512451E-06	-6.356812E-06	-6.225586E-06	-6.134033E-06	-6.060791E-06	-5.972290E-06	-5.929565E-06	-5.810547E-06	-5.798340E-06	-5.706787E-06	-5.642700E-06	-5.627441E-06	-5.572510E-06	-5.490112E-06	-5.419922E-06

 -0.275879	-8.212280E-06	-7.495117E-06	-7.000732E-06	-6.704712E-06	-6.536865E-06	-6.521606E-06	-6.365967E-06	-6.237793E-06	-6.143188E-06	-6.069946E-06	-5.978394E-06	-5.938721E-06	-5.810547E-06	-5.801392E-06	-5.712891E-06	-5.645752E-06	-5.630493E-06	-5.575562E-06	-5.493164E-06	-5.429077E-06

 -0.278320	-8.239746E-06	-7.510376E-06	-7.009888E-06	-6.713867E-06	-6.549072E-06	-6.533813E-06	-6.375122E-06	-6.250000E-06	-6.152344E-06	-6.079102E-06	-5.978394E-06	-5.944824E-06	-5.813599E-06	-5.807495E-06	-5.709839E-06	-5.645752E-06	-5.630493E-06	-5.578613E-06	-5.499268E-06	-5.432129E-06

 -0.280762	-8.264160E-06	-7.522583E-06	-7.025146E-06	-6.732178E-06	-6.567383E-06	-6.570435E-06	-6.387329E-06	-6.256104E-06	-6.164551E-06	-6.085205E-06	-5.990601E-06	-5.947876E-06	-5.819702E-06	-5.810547E-06	-5.718994E-06	-5.654907E-06	-5.627441E-06	-5.581665E-06	-5.505371E-06	-5.438232E-06

 -0.283203	-8.288574E-06	-7.537842E-06	-7.040405E-06	-6.750488E-06	-6.585693E-06	-6.591797E-06	-6.402588E-06	-6.265259E-06	-6.170654E-06	-6.091309E-06	-5.999756E-06	-5.950928E-06	-5.828857E-06	-5.819702E-06	-5.725098E-06	-5.664063E-06	-5.636597E-06	-5.581665E-06	-5.508423E-06	-5.441284E-06

 -0.285645	-8.312988E-06	-7.556152E-06	-7.058716E-06	-6.768799E-06	-6.597900E-06	-6.616211E-06	-6.417847E-06	-6.277466E-06	-6.179810E-06	-6.097412E-06	-6.008911E-06	-5.960083E-06	-5.834961E-06	-5.831909E-06	-5.737305E-06	-5.670166E-06	-5.642700E-06	-5.590820E-06	-5.511475E-06	-5.447388E-06

 -0.288086	-8.346558E-06	-7.574463E-06	-7.073975E-06	-6.781006E-06	-6.610107E-06	-6.631470E-06	-6.430054E-06	-6.301880E-06	-6.188965E-06	-6.112671E-06	-6.011963E-06	-5.969238E-06	-5.841064E-06	-5.844116E-06	-5.746460E-06	-5.676270E-06	-5.654907E-06	-5.596924E-06	-5.520630E-06	-5.456543E-06

 -0.290527	-8.407593E-06	-7.598877E-06	-7.092285E-06	-6.799316E-06	-6.628418E-06	-6.643677E-06	-6.448364E-06	-6.329346E-06	-6.207275E-06	-6.124878E-06	-6.024170E-06	-5.981445E-06	-5.850220E-06	-5.850220E-06	-5.752563E-06	-5.682373E-06	-5.661011E-06	-5.609131E-06	-5.532837E-06	-5.471802E-06

 -0.292969	-8.529663E-06	-7.614136E-06	-7.107544E-06	-6.820679E-06	-6.646729E-06	-6.677246E-06	-6.460571E-06	-6.341553E-06	-6.222534E-06	-6.140137E-06	-6.036377E-06	-5.993652E-06	-5.859375E-06	-5.862427E-06	-5.761719E-06	-5.697632E-06	-5.670166E-06	-5.621338E-06	-5.551147E-06	-5.484009E-06

 -0.295410	-8.526611E-06	-7.635498E-06	-7.131958E-06	-6.842041E-06	-6.674194E-06	-6.723022E-06	-6.481934E-06	-6.356812E-06	-6.237793E-06	-6.152344E-06	-6.051636E-06	-6.005859E-06	-5.877686E-06	-5.877686E-06	-5.773926E-06	-5.712891E-06	-5.682373E-06	-5.633545E-06	-5.563354E-06	-5.496216E-06

 -0.297852	-8.511353E-06	-7.662964E-06	-7.156372E-06	-6.872559E-06	-6.695557E-06	-6.741333E-06	-6.506348E-06	-6.369019E-06	-6.253052E-06	-6.167603E-06	-6.072998E-06	-6.015015E-06	-5.892944E-06	-5.895996E-06	-5.798340E-06	-5.731201E-06	-5.700684E-06	-5.651855E-06	-5.578613E-06	-5.511475E-06

 -0.295410	-8.242798E-06	-7.443237E-06	-6.924438E-06	-6.637573E-06	-6.472778E-06	-6.515503E-06	-6.286621E-06	-6.149292E-06	-6.030273E-06	-5.947876E-06	-5.850220E-06	-5.801392E-06	-5.676270E-06	-5.688477E-06	-5.587769E-06	-5.517578E-06	-5.493164E-06	-5.450439E-06	-5.371094E-06	-5.313110E-06

 -0.292969	-8.044434E-06	-7.415771E-06	-6.747437E-06	-6.466675E-06	-6.301880E-06	-6.338501E-06	-6.118774E-06	-5.990601E-06	-5.868530E-06	-5.786133E-06	-5.688477E-06	-5.642700E-06	-5.511475E-06	-5.526733E-06	-5.432129E-06	-5.361938E-06	-5.337524E-06	-5.307007E-06	-5.221558E-06	-5.160522E-06

 -0.290527	-7.870483E-06	-7.196045E-06	-6.594849E-06	-6.317139E-06	-6.161499E-06	-6.198120E-06	-5.975342E-06	-5.850220E-06	-5.731201E-06	-5.651855E-06	-5.548096E-06	-5.502319E-06	-5.380249E-06	-5.395508E-06	-5.294800E-06	-5.224609E-06	-5.200195E-06	-5.178833E-06	-5.090332E-06	-5.032349E-06

 -0.288086	-7.717896E-06	-7.003784E-06	-6.460571E-06	-6.192017E-06	-6.036377E-06	-6.088257E-06	-5.853271E-06	-5.718994E-06	-5.609131E-06	-5.520630E-06	-5.432129E-06	-5.383301E-06	-5.258179E-06	-5.267334E-06	-5.175781E-06	-5.108643E-06	-5.078125E-06	-5.062866E-06	-4.971313E-06	-4.902344E-06

 -0.285645	-7.577515E-06	-6.854248E-06	-6.341553E-06	-6.076050E-06	-5.923462E-06	-5.963135E-06	-5.740356E-06	-5.606079E-06	-5.493164E-06	-5.413818E-06	-5.322266E-06	-5.264282E-06	-5.151367E-06	-5.160522E-06	-5.068970E-06	-5.001831E-06	-4.971313E-06	-4.949951E-06	-4.856262E-06	-4.794922E-06

 -0.283203	-7.449341E-06	-6.723022E-06	-6.231689E-06	-5.972290E-06	-5.816650E-06	-5.856323E-06	-5.642700E-06	-5.502319E-06	-5.392456E-06	-5.307007E-06	-5.215454E-06	-5.163574E-06	-5.044556E-06	-5.059814E-06	-4.971313E-06	-4.893799E-06	-4.868469E-06	-4.844666E-06	-4.754944E-06	-4.699097E-06

 -0.280762	-7.333374E-06	-6.607056E-06	-6.121826E-06	-5.871582E-06	-5.722046E-06	-5.746460E-06	-5.538940E-06	-5.419922E-06	-5.297852E-06	-5.218506E-06	-5.114746E-06	-5.068970E-06	-4.940796E-06	-4.959106E-06	-4.869385E-06	-4.797974E-06	-4.776306E-06	-4.751282E-06	-4.666443E-06	-4.610901E-06

 -0.278320	-7.217407E-06	-6.494141E-06	-6.021118E-06	-5.770874E-06	-5.627441E-06	-5.648804E-06	-5.450439E-06	-5.328369E-06	-5.212402E-06	-5.126953E-06	-5.023193E-06	-4.983521E-06	-4.851990E-06	-4.868164E-06	-4.780273E-06	-4.710388E-06	-4.689331E-06	-4.671326E-06	-4.584045E-06	-4.530945E-06

 -0.275879	-7.107544E-06	-6.390381E-06	-5.926514E-06	-5.682373E-06	-5.538940E-06	-5.560303E-06	-5.364990E-06	-5.239868E-06	-5.123901E-06	-5.044556E-06	-4.934387E-06	-4.888000E-06	-4.772339E-06	-4.783020E-06	-4.698486E-06	-4.631348E-06	-4.604797E-06	-4.590759E-06	-4.510803E-06	-4.451904E-06

 -0.273438	-7.009888E-06	-6.289673E-06	-5.838013E-06	-5.603027E-06	-5.462646E-06	-5.480957E-06	-5.288696E-06	-5.157471E-06	-5.041504E-06	-4.953003E-06	-4.856262E-06	-4.806824E-06	-4.698486E-06	-4.706421E-06	-4.623718E-06	-4.558411E-06	-4.530945E-06	-4.511108E-06	-4.432068E-06	-4.377136E-06

 -0.270996	-6.915283E-06	-6.195068E-06	-5.758667E-06	-5.526733E-06	-5.389404E-06	-5.404663E-06	-5.215454E-06	-5.078125E-06	-4.954224E-06	-4.872742E-06	-4.782715E-06	-4.729309E-06	-4.623108E-06	-4.635925E-06	-4.554749E-06	-4.487915E-06	-4.460449E-06	-4.438171E-06	-4.360962E-06	-4.303284E-06

 -0.268555	-6.826782E-06	-6.115723E-06	-5.676270E-06	-5.450439E-06	-5.310059E-06	-5.325317E-06	-5.142212E-06	-5.010986E-06	-4.883118E-06	-4.801636E-06	-4.706116E-06	-4.660950E-06	-4.551392E-06	-4.571533E-06	-4.488831E-06	-4.414673E-06	-4.397583E-06	-4.367371E-06	-4.290771E-06	-4.243164E-06

 -0.266113	-6.741333E-06	-6.030273E-06	-5.599976E-06	-5.377197E-06	-5.236816E-06	-5.252075E-06	-5.068970E-06	-4.932251E-06	-4.816284E-06	-4.734192E-06	-4.634705E-06	-4.595642E-06	-4.480286E-06	-4.500427E-06	-4.424133E-06	-4.349670E-06	-4.327087E-06	-4.305420E-06	-4.232788E-06	-4.182739E-06

 -0.263672	-6.655884E-06	-5.947876E-06	-5.523682E-06	-5.303955E-06	-5.172729E-06	-5.181885E-06	-4.998779E-06	-4.865723E-06	-4.752808E-06	-4.667358E-06	-4.570618E-06	-4.530029E-06	-4.421997E-06	-4.433899E-06	-4.357910E-06	-4.288330E-06	-4.266357E-06	-4.244385E-06	-4.174194E-06	-4.125061E-06

 -0.261230	-6.573486E-06	-5.868530E-06	-5.456543E-06	-5.239868E-06	-5.108643E-06	-5.120850E-06	-4.930420E-06	-4.796143E-06	-4.685669E-06	-4.601746E-06	-4.510498E-06	-4.465332E-06	-4.360046E-06	-4.371643E-06	-4.304199E-06	-4.232788E-06	-4.205322E-06	-4.183655E-06	-4.116516E-06	-4.064941E-06

 -0.258789	-6.494141E-06	-5.795288E-06	-5.392456E-06	-5.178833E-06	-5.047607E-06	-5.056763E-06	-4.869995E-06	-4.736328E-06	-4.619751E-06	-4.537964E-06	-4.450378E-06	-4.403381E-06	-4.305115E-06	-4.319458E-06	-4.256287E-06	-4.178772E-06	-4.151917E-06	-4.123535E-06	-4.058533E-06	-4.007568E-06

 -0.256348	-6.420898E-06	-5.728149E-06	-5.328369E-06	-5.114746E-06	-4.986572E-06	-4.995728E-06	-4.813843E-06	-4.677734E-06	-4.561462E-06	-4.477539E-06	-4.391174E-06	-4.349060E-06	-4.244690E-06	-4.264221E-06	-4.212341E-06	-4.122314E-06	-4.101868E-06	-4.071045E-06	-4.004211E-06	-3.958130E-06

 -0.253906	-6.350708E-06	-5.661011E-06	-5.264282E-06	-5.056763E-06	-4.916077E-06	-4.925232E-06	-4.753418E-06	-4.624939E-06	-4.504700E-06	-4.426575E-06	-4.330444E-06	-4.294128E-06	-4.194336E-06	-4.210510E-06	-4.154968E-06	-4.067383E-06	-4.046631E-06	-4.019165E-06	-3.956604E-06	-3.909302E-06

 -0.251465	-6.271362E-06	-5.593872E-06	-5.200195E-06	-4.995728E-06	-4.862366E-06	-4.867859E-06	-4.696960E-06	-4.567566E-06	-4.453125E-06	-4.370422E-06	-4.274902E-06	-4.246216E-06	-4.143066E-06	-4.153748E-06	-4.109192E-06	-4.015503E-06	-3.995056E-06	-3.972473E-06	-3.907471E-06	-3.864746E-06

 -0.249023	-6.201172E-06	-5.523682E-06	-5.136108E-06	-4.935303E-06	-4.811401E-06	-4.813232E-06	-4.642334E-06	-4.513245E-06	-4.395142E-06	-4.313354E-06	-4.225769E-06	-4.189453E-06	-4.104919E-06	-4.104004E-06	-4.063721E-06	-3.971558E-06	-3.943176E-06	-3.920288E-06	-3.862305E-06	-3.814392E-06

 -0.246582	-6.134033E-06	-5.462646E-06	-5.084229E-06	-4.881287E-06	-4.763489E-06	-4.765320E-06	-4.594727E-06	-4.457092E-06	-4.344482E-06	-4.258118E-06	-4.175720E-06	-4.138184E-06	-4.063416E-06	-4.057922E-06	-4.018250E-06	-3.925781E-06	-3.899231E-06	-3.871765E-06	-3.812866E-06	-3.768921E-06

 -0.244141	-6.072998E-06	-5.404663E-06	-5.032349E-06	-4.833069E-06	-4.710999E-06	-4.716492E-06	-4.545288E-06	-4.407043E-06	-4.290161E-06	-4.208984E-06	-4.126587E-06	-4.088440E-06	-4.020386E-06	-4.013367E-06	-3.973083E-06	-3.879089E-06	-3.854370E-06	-3.823242E-06	-3.769836E-06	-3.722534E-06

 -0.241699	-6.008911E-06	-5.349731E-06	-4.974365E-06	-4.777832E-06	-4.658203E-06	-4.663086E-06	-4.494019E-06	-4.359741E-06	-4.242859E-06	-4.163208E-06	-4.074097E-06	-4.042969E-06	-3.972473E-06	-3.968811E-06	-3.927917E-06	-3.831177E-06	-3.814392E-06	-3.782043E-06	-3.722534E-06	-3.685608E-06

 -0.239258	-5.944824E-06	-5.291748E-06	-4.914246E-06	-4.726868E-06	-4.610596E-06	-4.611511E-06	-4.444580E-06	-4.312439E-06	-4.195862E-06	-4.117126E-06	-4.026794E-06	-4.001770E-06	-3.933105E-06	-3.920898E-06	-3.883362E-06	-3.789063E-06	-3.766174E-06	-3.742981E-06	-3.684692E-06	-3.644409E-06

 -0.236816	-5.880737E-06	-5.230713E-06	-4.859924E-06	-4.677734E-06	-4.562378E-06	-4.563293E-06	-4.395752E-06	-4.263306E-06	-4.150085E-06	-4.069214E-06	-3.982239E-06	-3.954163E-06	-3.889465E-06	-3.878479E-06	-3.838196E-06	-3.745728E-06	-3.722534E-06	-3.697510E-06	-3.648987E-06	-3.603516E-06

 -0.234375	-5.819702E-06	-5.175781E-06	-4.810486E-06	-4.632874E-06	-4.521484E-06	-4.519958E-06	-4.352722E-06	-4.210815E-06	-4.104309E-06	-4.019470E-06	-3.942566E-06	-3.908997E-06	-3.854675E-06	-3.832703E-06	-3.797913E-06	-3.709717E-06	-3.681946E-06	-3.654480E-06	-3.607178E-06	-3.560181E-06

 -0.231934	-5.761719E-06	-5.120850E-06	-4.763489E-06	-4.590759E-06	-4.477234E-06	-4.474792E-06	-4.308472E-06	-4.166565E-06	-4.053955E-06	-3.976440E-06	-3.898010E-06	-3.862610E-06	-3.855896E-06	-3.796387E-06	-3.760681E-06	-3.666687E-06	-3.645935E-06	-3.611450E-06	-3.567200E-06	-3.519897E-06

 -0.229492	-5.703735E-06	-5.072021E-06	-4.718933E-06	-4.540405E-06	-4.432068E-06	-4.429932E-06	-4.265747E-06	-4.123840E-06	-4.010315E-06	-3.934937E-06	-3.853455E-06	-3.825073E-06	-3.829041E-06	-3.755798E-06	-3.719482E-06	-3.627014E-06	-3.609314E-06	-3.576050E-06	-3.529663E-06	-3.486938E-06

 -0.227051	-5.651855E-06	-5.023193E-06	-4.665833E-06	-4.494629E-06	-4.385376E-06	-4.381409E-06	-4.218140E-06	-4.083252E-06	-3.970947E-06	-3.895569E-06	-3.809814E-06	-3.786926E-06	-3.811646E-06	-3.714905E-06	-3.675232E-06	-3.587341E-06	-3.566895E-06	-3.538818E-06	-3.499146E-06	-3.452148E-06

 -0.224609	-5.593872E-06	-4.965210E-06	-4.620361E-06	-4.447632E-06	-4.346313E-06	-4.339905E-06	-4.177246E-06	-4.039001E-06	-3.933716E-06	-3.851929E-06	-3.771362E-06	-3.746643E-06	-3.770447E-06	-3.674622E-06	-3.634949E-06	-3.551636E-06	-3.531189E-06	-3.506165E-06	-3.466797E-06	-3.417664E-06

 -0.222168	-5.538940E-06	-4.907227E-06	-4.573364E-06	-4.409790E-06	-4.305725E-06	-4.297791E-06	-4.135437E-06	-3.994446E-06	-3.890076E-06	-3.809509E-06	-3.733826E-06	-3.704224E-06	-3.767700E-06	-3.636169E-06	-3.594971E-06	-3.520203E-06	-3.490295E-06	-3.464966E-06	-3.428955E-06	-3.377991E-06

 -0.219727	-5.487061E-06	-4.861145E-06	-4.530640E-06	-4.368286E-06	-4.263916E-06	-4.259949E-06	-4.097595E-06	-3.952332E-06	-3.846130E-06	-3.767700E-06	-3.695679E-06	-3.663330E-06	-3.753052E-06	-3.604431E-06	-3.562317E-06	-3.484192E-06	-3.460693E-06	-3.427124E-06	-3.389587E-06	-3.342896E-06

 -0.217285	-5.438232E-06	-4.813232E-06	-4.489441E-06	-4.327087E-06	-4.222717E-06	-4.218750E-06	-4.058838E-06	-3.911743E-06	-3.804016E-06	-3.728638E-06	-3.656006E-06	-3.630066E-06	-3.690186E-06	-3.568420E-06	-3.525085E-06	-3.446960E-06	-3.425598E-06	-3.392334E-06	-3.356628E-06	-3.308411E-06

 -0.214844	-5.389404E-06	-4.771423E-06	-4.444580E-06	-4.283447E-06	-4.179993E-06	-4.176025E-06	-4.017944E-06	-3.876038E-06	-3.766785E-06	-3.692322E-06	-3.616638E-06	-3.593445E-06	-3.637695E-06	-3.531799E-06	-3.487854E-06	-3.407898E-06	-3.391418E-06	-3.360901E-06	-3.323669E-06	-3.280945E-06

 -0.212402	-5.334473E-06	-4.722290E-06	-4.399719E-06	-4.242554E-06	-4.138489E-06	-4.135132E-06	-3.976135E-06	-3.835754E-06	-3.730469E-06	-3.655090E-06	-3.582153E-06	-3.558960E-06	-3.621826E-06	-3.489990E-06	-3.448792E-06	-3.375549E-06	-3.353271E-06	-3.331299E-06	-3.295288E-06	-3.248596E-06

 -0.209961	-5.282593E-06	-4.675598E-06	-4.354248E-06	-4.203796E-06	-4.104919E-06	-4.096069E-06	-3.937378E-06	-3.796387E-06	-3.689575E-06	-3.616638E-06	-3.551331E-06	-3.519287E-06	-3.568115E-06	-3.453064E-06	-3.410950E-06	-3.344421E-06	-3.320007E-06	-3.294373E-06	-3.262024E-06	-3.214111E-06

 -0.207520	-5.230713E-06	-4.627686E-06	-4.316406E-06	-4.167175E-06	-4.068298E-06	-4.063110E-06	-3.903198E-06	-3.753052E-06	-3.651733E-06	-3.576050E-06	-3.520203E-06	-3.485718E-06	-3.538208E-06	-3.418579E-06	-3.379211E-06	-3.316956E-06	-3.289490E-06	-3.261414E-06	-3.229980E-06	-3.179321E-06

 -0.205078	-5.184937E-06	-4.588013E-06	-4.279175E-06	-4.131775E-06	-4.027100E-06	-4.025269E-06	-3.868713E-06	-3.717651E-06	-3.611450E-06	-3.542175E-06	-3.483276E-06	-3.448486E-06	-3.507385E-06	-3.388062E-06	-3.347168E-06	-3.280029E-06	-3.259277E-06	-3.226013E-06	-3.195496E-06	-3.150635E-06

 -0.202637	-5.136108E-06	-4.546509E-06	-4.239502E-06	-4.089661E-06	-3.992920E-06	-3.986816E-06	-3.831482E-06	-3.681641E-06	-3.577576E-06	-3.508911E-06	-3.446655E-06	-3.420105E-06	-3.470154E-06	-3.357239E-06	-3.315735E-06	-3.248901E-06	-3.229370E-06	-3.199158E-06	-3.166809E-06	-3.121033E-06

 -0.200195	-5.090332E-06	-4.503479E-06	-4.194641E-06	-4.049988E-06	-3.952332E-06	-3.946838E-06	-3.791504E-06	-3.649292E-06	-3.542175E-06	-3.477478E-06	-3.407593E-06	-3.387146E-06	-3.432922E-06	-3.320923E-06	-3.280334E-06	-3.215027E-06	-3.194275E-06	-3.170471E-06	-3.137207E-06	-3.091431E-06

 -0.197754	-5.038452E-06	-4.461060E-06	-4.155273E-06	-4.011536E-06	-3.916931E-06	-3.912048E-06	-3.753662E-06	-3.609314E-06	-3.511047E-06	-3.439941E-06	-3.375854E-06	-3.354187E-06	-3.385620E-06	-3.287964E-06	-3.247986E-06	-3.187256E-06	-3.162231E-06	-3.139038E-06	-3.107910E-06	-3.062439E-06

 -0.195313	-4.989624E-06	-4.414368E-06	-4.116516E-06	-3.981018E-06	-3.883362E-06	-3.879395E-06	-3.720398E-06	-3.571777E-06	-3.471069E-06	-3.403320E-06	-3.344421E-06	-3.319702E-06	-3.353577E-06	-3.253479E-06	-3.214722E-06	-3.159180E-06	-3.128967E-06	-3.105469E-06	-3.074646E-06	-3.030090E-06

 -0.192871	-4.936218E-06	-4.376526E-06	-4.083557E-06	-3.951721E-06	-3.847961E-06	-3.848572E-06	-3.689270E-06	-3.534241E-06	-3.435974E-06	-3.369141E-06	-3.311768E-06	-3.285217E-06	-3.320007E-06	-3.225708E-06	-3.189392E-06	-3.127441E-06	-3.104858E-06	-3.070984E-06	-3.043518E-06	-2.999878E-06

 -0.190430	-4.893188E-06	-4.334412E-06	-4.050293E-06	-3.909607E-06	-3.815002E-06	-3.811951E-06	-3.654175E-06	-3.504944E-06	-3.400269E-06	-3.338928E-06	-3.278503E-06	-3.258057E-06	-3.269653E-06	-3.193359E-06	-3.159790E-06	-3.094788E-06	-3.074646E-06	-3.045044E-06	-3.014221E-06	-2.971802E-06

 -0.187988	-4.851685E-06	-4.299622E-06	-4.007263E-06	-3.872070E-06	-3.775024E-06	-3.773193E-06	-3.616943E-06	-3.473816E-06	-3.370972E-06	-3.309326E-06	-3.243103E-06	-3.227539E-06	-3.249512E-06	-3.163452E-06	-3.125610E-06	-3.062134E-06	-3.044128E-06	-3.017578E-06	-2.987671E-06	-2.947998E-06

 -0.185547	-4.804688E-06	-4.255981E-06	-3.969116E-06	-3.836975E-06	-3.743591E-06	-3.738098E-06	-3.583374E-06	-3.437500E-06	-3.341675E-06	-3.277893E-06	-3.214417E-06	-3.198853E-06	-3.234253E-06	-3.131104E-06	-3.093567E-06	-3.036499E-06	-3.012390E-06	-2.993469E-06	-2.964478E-06	-2.918396E-06

 -0.183105	-4.761353E-06	-4.217224E-06	-3.932495E-06	-3.804626E-06	-3.712463E-06	-3.704224E-06	-3.548889E-06	-3.401794E-06	-3.308411E-06	-3.245544E-06	-3.184509E-06	-3.164063E-06	-3.197021E-06	-3.099976E-06	-3.061829E-06	-3.007813E-06	-2.984924E-06	-2.958679E-06	-2.930603E-06	-2.890015E-06

 -0.180664	-4.712219E-06	-4.176941E-06	-3.899841E-06	-3.773193E-06	-3.682556E-06	-3.677368E-06	-3.521423E-06	-3.364868E-06	-3.274231E-06	-3.211060E-06	-3.156738E-06	-3.134155E-06	-3.160095E-06	-3.073730E-06	-3.035583E-06	-2.982788E-06	-2.955627E-06	-2.929993E-06	-2.902527E-06	-2.858276E-06

 -0.178223	-4.673157E-06	-4.142761E-06	-3.866882E-06	-3.739319E-06	-3.646240E-06	-3.642578E-06	-3.489380E-06	-3.336487E-06	-3.239441E-06	-3.181458E-06	-3.121643E-06	-3.104553E-06	-3.121033E-06	-3.046265E-06	-3.008118E-06	-2.949219E-06	-2.931824E-06	-2.900391E-06	-2.870178E-06	-2.835693E-06

